DRUGBANKID	SMILES	NAME	MDR1	BCRP	MRP2
DB12337	CC(O)=NC1=CC=C(C=C1)S(Cl)(=O)=O	N-acetylsulfanilyl chloride	None	None	None
DB12338	NC(=O)OC[C@@H](O)C1=CC=CC=C1Cl	Carisbamate	None	None	None
DB12339	CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C(F)=C1)C1=CC=C(CNCC2=CN=NN2)C=C1	Radezolid	None	None	None
DB12340	[H][C@@](CCN1CCOCC1)(CSC1=CC=CC=C1)NC1=C(C=C(C=C1)S(=O)(=O)NC(=O)C1=CC=C(C=C1)N1CCN(CC2=C(CCC(C)(C)C2)C2=CC=C(Cl)C=C2)CC1)S(=O)(=O)C(F)(F)F	Navitoclax	None	None	None
DB12341	CC1=CC(=CC(C)=C1)[C@@H]1CCCN1CC1=CC=C(OC2=CC=C(C=C2F)C(N)=O)C=C1	LY-2456302	None	None	None
DB12343	CO[C@]1(NC(=O)C(C(O)=O)C2=CSC=C2)[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O	Temocillin	None	None	None
DB12345	CCC1=CN=C(N=C1)N1CCC(CC1)C1=NC(COC2=CC=C(C=C2)N2C=NN=N2)=CS1	MBX-2982	None	None	None
DB12347	CC1=C(CN2C=CC(OCCC3=CC=CS3)=CC2=O)C=CC=C1N	CG-400549	None	None	None
DB12348	NC1=NN=C(S)S1	5-amino-1,3,4-thiadiazole-2-thiol	None	None	None
DB12350	C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@@]1(O)CC[C@]2(O)C1=COC=C1	Rostafuroxin	None	None	None
DB12352	CC1=CNC2=C(O)C=C3N(C[C@@H](CCl)C3=C12)C(=O)C1=CC2=CC(NC(=O)NC3=CC=C4NC(=CC4=C3)C(=O)N3C[C@@H](CCl)C4=C5C(C)=CNC5=C(O)C=C34)=CC=C2N1	Bizelesin	None	None	None
DB12353	OC[C@H]1CN(CC2=CNC3=C2N=CNC3=O)C[C@@H]1O	Ulodesine	None	None	None
DB12354	CCCN1CC(=C(C1=O)C1=CC=C(C)C=C1)C1=CC=C(C=C1)S(C)(=O)=O	Imrecoxib	None	None	None
DB12355	CNC1=CC(NC(=O)N[C@@H]2N=C(C3=CC=CC=N3)C3=CC=CC=C3N(CC(=O)C(C)(C)C)C2=O)=CC=C1	Netazepide	None	None	None
DB12357	[H][C@]1(CCCN1)C1=NC2=C(OC3=C2C=C(Cl)C=C3)C(O)=N1	BMS-863233	None	None	None
DB12358	CCCCOC(=O)C(=C)C#N	Enbucrilate	None	None	None
DB12359	COC1=C(C)C=NC(CN2C=NC3=C(Cl)NC(=N)N=C23)=C1C	BIIB021	None	None	None
DB12360	CC(C)CNC(=O)[C@H]1C[C@](F)(C1)C1=CC(F)=C(CN2CCCC2)C=C1	PF-03654764	None	None	None
DB12361	ClC1=COC2=CC=CC=C2C(=O)N1CCCCN1CCC(=CC1)C1=CC=CC=N1	Piclozotan	None	None	None
DB12362	OC(CN(CC(O)=O)CC(O)=O)CN(CC(O)=O)CC(O)=O	Diaminohydroxypropanetetraacetic acid	None	None	None
DB12365	OP(O)(=O)CCN1CCCNC2=C1C(=O)C2=O	Perzinfotel	None	None	None
DB12367	CC(C)C1=C(C=C2C(NC(=O)N(NS(C)(=O)=O)C2=O)=C1)C1=CC=NN1C	Selurampanel	None	None	None
DB12368	NC1=N[C@@](C2=CC=CC(F)=C12)(C1=CC=CC(=C1)C1=CN=CN=C1)C1=CC=NC(=C1)C(F)F	AZD-3839	None	None	None
DB12369	CN1CCN(CC1)C1=NC2=CC=CC=C2C(=N1)C1=C(C(O)=NC1=O)C1=CNC2=CC=CC=C12	Sotrastaurin	None	None	None
DB12370	CC(C)(N)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@H](CC1=CC=C2C=CC=CC2=C1)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCCN)C(N)=O	Ipamorelin	None	None	None
DB12371	CCC1=CC(=CC=C1CN1CC(C1)C(O)=O)C(\C)=N\OCC1=CC=C(C2CCCCC2)C(=C1)C(F)(F)F	Siponimod	None	None	None
DB12375	CS(=O)(=O)NC1=CC2=C(OC3=C2C(=CC=C3OC(F)F)C(=O)NC2=C(Cl)C=NC=C2Cl)C=C1	Oglemilast	None	None	None
DB12376	ONC(=O)CCCCCCNC(=O)C1=CN=C(N=C1)N(C1=CC=CC=C1)C1=CC=CC=C1	Ricolinostat	None	None	None
DB12377	OS(=O)(=O)ON1[C@H]2C[N@]([C@@H](CC2)C(=O)NC2CCNCC2)C1=O	Relebactam	None	None	None
DB12378	CCOC1=CC=C(C=C1)C1=CC(C)=CN1C1=CC=C(C=C1)S(N)(=O)=O	Apricoxib	None	None	None
DB12379	O=C1NC2=CC=CC=C2\C1=C1/NC2=CC=CC=C2C1=O	Indirubin	None	None	None
DB12380	CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NC1=C(N=NS1)C1=CC=CC=C1	GDC-0152	None	None	None
DB12381	CN1N=CC2=CC(OC3=C(F)C=C(NC(=O)C4=CC=C(C)N(C4=O)C4=CC=C(F)C=C4)C=C3)=C(C=C12)C1=CNN=C1	Merestinib	None	None	None
DB12382	ONC(=O)C1=CN=C(N=C1)N1CCN(CC1)S(=O)(=O)C1=CC2=CC=CC=C2C=C1	R-306465	None	None	None
DB12383	NC1=NC(=O)N(C=C1Cl)[C@H]1C[C@H](O)[C@@H](CO)O1	Cytochlor	None	None	None
DB12384	CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC(O)=CC1=C3[Si](C)(C)C(C)(C)C)C2=O	AR-67	None	None	None
DB12385	CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC(O)=CC1=C3)C2=O	10-hydroxycamptothecin	None	None	None
DB12387	COC1=C2NC(=CC2=CC=C1)C1=C2N(N=CN=C2N)C(=N1)[C@H]1CC[C@@H](CC1)C(O)=O	OSI-027	None	None	None
DB12388	C[C@@H](N[C@H]1CCN(C1)C1=CC=C(CC(O)=O)C=C1)C1=C2C=CC=CC2=CC=C1	Evocalcet	None	None	None
DB12389	FC1=CC(F)=C2OC[C@@H](CC2=C1)N1C(=S)NC=C1CCNCC1=CC=CC=C1	Zamicastat	None	None	None
DB12390	CCO[C@H](COC1=CC=C(C=C1)C(F)(F)F)CSC1=CC=C(OCC(O)=O)C(C)=C1	MBX-8025	None	None	None
DB12391	C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](CC=C)[C@H]1O)C1=CC=C2SC(C)=NC2=C1	Sagopilone	None	None	None
DB12392	CN(C)CC1=CC=C(C=C1)S(=O)(=O)N1C=CC(\C=C\C(=O)NO)=C1	Resminostat	None	None	None
DB12393	OP(O)(=O)CN1C(=O)C(=O)NC2=C1C=C(N1CCOCC1)C(=C2)C(F)(F)F	Fanapanel	None	None	None
DB12394	FC(F)(F)OC1=CC=C(C=C1)C1=CC=C2OCCN(CC3=NC=CC=N3)C(=O)C2=C1	Eleclazine	None	None	None
DB12395	[H][C@]1(CNCCO1)[C@@H](OC1=CC=CC=C1OCC)C1=CC=CC=C1	Esreboxetine	None	None	None
DB12397	CC1=NC2=NC(=NN2C(NC2=CC=C(C=C2)S(F)(F)(F)(F)F)=C1)C(C)(F)F	DSM-265	None	None	None
DB12398	COC1=CC2=CC=C(C=C2C=C1)[C@H](C)C(=O)OCCS(C)(=O)=O	Naproxen etemesil	None	None	None
DB12399	CC1(C)OC(=C(C1=O)C1=CC=CC(F)=C1)C1=CC=C(C=C1)S(N)(=O)=O	Polmacoxib	None	None	None
DB12400	CCN1C(=O)C(=CC2=C(C)N=C(N)N=C12)C1=CC=NN1	Voxtalisib	None	None	None
DB12401	OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1	Bromperidol	None	None	None
DB12402	O=C(N[C@H]1CN2CCC1CC2)C1=CNC2=C(SC=C2)C1=O	Pumosetrag	None	None	None
DB12403	[Sm]	Samarium	None	None	None
DB12404	COC(=O)CC[C@@H]1N=C(C2=CC=CC=N2)C2=CC(Br)=CC=C2N2C(C)=CN=C12	Remimazolam	None	None	None
DB12405	[H][C@]1(CO)O[C@@]([H])(N2C=C3C4=C(N=CN=C24)N(C)NC3=N)[C@]([H])(O)[C@]1([H])O	Triciribine	None	None	None
DB12406	C[C@@H](O)CCCCN1C(=O)N(C)C2=C(N(C)C=N2)C1=O	Lisofylline	None	None	None
DB12407	CN(CC(O)CO)C(=O)C1=C(I)C(C(=O)N(C)CC(O)CO)=C(I)C(N=C(O)C(CO)CO)=C1I	Iobitridol	None	None	None
DB12408	CC(C)(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1)N1CC(C1)OC1=CC=CC(O)=C1	PF-03635659	None	None	None
DB12410	[H][C@]1(N)C[C@]([H])(O[C@]2([H])[C@]([H])(C)O[C@]([H])(C[C@]2([H])O)O[C@@]2([H])C[C@@](O)(CC3=C(O)C4=C(C(O)=C23)C(=O)C2=CC=CC=C2C4=O)C(=O)CO)O[C@@]([H])(C)[C@@]1([H])O	Sabarubicin	None	None	None
DB12411	NC1=NC(NC2=CC=C3CC[C@@H](CCC3=C2)N2CCCC2)=NN1C1=CC2=C(N=N1)C1=CC=CC=C1CCC2	R-428	None	None	None
DB12412	N[C@H](CN1CC(F)(F)CCC1=O)CC(=O)N1CCC2=C(C1)N=C(N=C2C(F)(F)F)C(F)(F)F	Gemigliptin	None	None	None
DB12414	COC(=O)[C@H](N1CCC(CC1)C1=CC=C(NC(=O)C2=CC=CC=C2C2=CC=C(C=C2)C(F)(F)F)C=C1)C1=CC=CC=C1	Usistapide	None	None	None
DB12415	[H][C@@]12CC=C(N3C=NC4=CC=CC=C34)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@]([H])(O)CC[C@]12C	Galeterone	None	None	None
DB12416	[H][C@@](CN=C(O)N1CCC[C@]([H])(C1)[C@@]([H])(OCCN=C(O)OC)C1=CC(Cl)=CC=C1)(C[C@@]1([H])CCCOC1)NC	VTP-27999	None	None	None
DB12417	CC1=NN2C=C(C=NC2=C1)C(=O)NCC(C)(C)NCC(=O)N1CCC[C@H]1C#N	Anagliptin	None	None	None
DB12418	O=C1NS(=O)(=O)C2=C1C=CC=C2	Saccharin	None	None	None
DB12419	C[C@@H]1CN(CCN1S(=O)(=O)C1=CC=CC(=C1)[C@@](C)(O)C(F)(F)F)C1=CC=C(F)C=C1C(F)(F)F	HSD-016	None	None	None
DB12420	CC(C)=CCC\C(C)=C\CC\C(C)=C\CN1C2=CC(O)=CC(O)=C2NC2=C(C=CC=C2O)C1=O	Diazepinomicin	None	None	None
DB12422	C[S@@+]([O-])CCCCN=C=S	Sulforaphane	None	None	None
DB12423	CCCCCCCCCCCCSCC(COP(O)(=O)OC[C@H]1O[C@H](C[C@@H]1N=[N+]=[N-])N1C=C(C)C(=O)NC1=O)OCCCCCCCCCC	Fozivudine Tidoxil	None	None	None
DB12424	FC1=CC(=CC(F)=C1)[C@@H]1CNC2(CCCC2)C(=O)N1CC(=O)NC1=CC=C2C[C@]3(CC2=C1)C(=O)NC1=C3C=CC=N1	MK-3207	None	None	None
DB12425	N[C@@H](CC1=CC([131I])=C(OC2=CC([131I])=C(O)C=C2)C([131I])=C1)C(O)=O	Liothyronine I-131	None	None	None
DB12426	C[C@H](OC1=CC=C(C=C1C(=O)N1CCN(CC1)C1=C(F)C=C(C=N1)C(F)(F)F)S(C)(=O)=O)C(F)(F)F	Bitopertin	None	None	None
DB12427	C[C@@H](N(C)C(=O)N1CC[C@@H](C[C@@H]1C1=CC=C(F)C=C1C)N1CCN2[C@@H](CCC2=O)C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F	Orvepitant	None	None	None
DB12428	CCCC1=C(\C=C\C(=O)N[C@H](C)C2=CC(F)=C(NS(C)(=O)=O)C(F)=C2)C=CC(=N1)C(F)(F)F	PAC-14028	None	None	None
DB12429	OC(=NOCC1CC1)C1=C(NC2=C(Cl)C=C(I)C=C2)C(F)=C(F)C=C1	CI-1040	None	None	None
DB12430	C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)CSC1CCC(N)CC1O	BC-3781	None	None	None
DB12432	C(CN1CCCCC1)OC1=CC=CC(=C1)C1=NNC2=CC=C(C=C12)C1=NNC=N1	CC-401	None	None	None
DB12433	CC1(CCCC2=CC(=O)OC3=C2C(=O)NC(=O)N3)CC1	SCH-900271	None	None	None
DB12434	C[C@@]12CCC[C@](C)([C@H]1CC[C@@]13CC(=C)[C@@](C1)(CC[C@@H]23)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(O)=O	Steviolbioside	None	None	None
DB12435	CCCC1=C(O)C(=CC=C1SCCCOC1=C(CCC)C(OCCCC(O)=O)=C(C=C1)C(C)=O)C(C)=O	Tipelukast	None	None	None
DB12436	COC1=CC=C(C=C1CN[C@H]1CCCN[C@H]1C1=CC=CC=C1)N1N=NN=C1C(F)(F)F	Vofopitant	None	None	None
DB12438	NC1=NC2=C(N=CN2\C=C2\CC2(CO)CO)C(=O)N1	Filociclovir	None	None	None
DB12439	OCC(O)CNC(=O)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(N(CC(O)CN(C=O)C2=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C2I)C=O)=C1I	Ioforminol	None	None	None
DB12440	CC(C)OCCN1C2=C(NC=C2)C(=O)NC1=S	Verdiperstat	None	None	None
DB12441	NCCCC[C@@H]1NC(=O)[C@H](CCC(O)=O)NC(=O)C2=C(OCC[C@H](NC1=O)C(=O)NCC(O)=O)C=CC(=C2)[N+]([O-])=O	Tavilermide	None	None	None
DB12442	[H]/C1=C([H])/[C@]([H])(OC)[C@@]([H])(OC(O)=N)\C(C)=C([H])\[C@]([H])(C)[C@@]([H])(O)[C@]([H])(C[C@]([H])(C)CC2=C(NCCN(C)C)C(=O)C=C(N=C(O)\C(C)=C\1/[H])C2=O)OC	Alvespimycin	None	None	None
DB12443	NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC(OCCC2=CC=C(Cl)C=C2)=N1	Sonedenoson	None	None	None
DB12444	[H][C@](N)(CCC(O)=NCC)C(O)=O	Theanine	None	None	None
DB12445	CC(=O)OC1=CC=CC=C1C(=O)OC1=CC=CC(CO[N+]([O-])=O)=C1	Nitroaspirin	None	None	None
DB12446	O[C@H]1CC[C@@H](CC1)NC1=C2C=CNC2=NC(=N1)C1=CC=CC=C1	Derenofylline	None	None	None
DB12447	CC1CCC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCC(O)CC1	Nadifloxacin	None	None	None
DB12448	CC(C)(C)C1=CC=C(CCC(O)COC2=CC=C(C=C2)C(O)=O)C=C1	Lifibrol	None	None	None
DB12449	CC1(C)CC(O)CC(C)(C)N1[O]	Tempol	None	None	None
DB12450	CCCOC(=O)C1=CC(O)=C(O)C(O)=C1	Propyl Gallate	None	None	None
DB12451	CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)(C)O)N(C)C(=O)[C@@H](SCCN(C)C)N(C)C1=O)C(C)C	SCY-635	None	None	None
DB12452	CCCCCCCCO	Caprylic alcohol	None	None	None
DB12453	O=[Cl]=O	Chlorine Dioxide	None	None	None
DB12454	COC1=C(O)C2=C(C[C@H]3[C@H](O)N4[C@@H](CC5=C([C@@H]4CNC(=O)\C=C\C4=CC=CC(=C4)C(F)(F)F)C4=C(OCO4)C(C)=C5OC(C)=O)[C@@H]2N3C)C=C1C	Zalypsis	None	None	None
DB12455	CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(CNCC(C)(C)C)C(O)=C4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C	Omadacycline	None	None	None
DB12457	N[C@H]1[C@@H](CC[C@@H](OC(=O)N2CCC(CC2)N2C(=O)NC3=NC=CC=C23)C2=C1C=CC=N2)C1=C(F)C(F)=CC=C1	Rimegepant	None	None	None
DB12458	NCC1=CC(O)=NO1	Muscimol	None	None	None
DB12459	CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=CC1=C3CCNC(C)C)C2=O	Belotecan	None	None	None
DB12461	CN1C(=O)N(C(=O)[C@@]1(CO)C1=CC=CC=C1)C1=CC=C(C#N)C(=C1)C(F)(F)F	GLPG-0492	None	None	None
DB12462	OC(=O)COC[C@H]1CC[C@H](COC(=O)N(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)CC1	Ralinepag	None	None	None
DB12463	CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@H]1C2=CC=CC=C2CCN(C)C1=O	Semagacestat	None	None	None
DB12464	COC1=CC(CNCCC2CCOCC2)=CC=C1OC1=CN=C(C=N1)C(N)=O	Bevenopran	None	None	None
DB12465	FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=O)NC3=CC=CC=C3C2=O)CC1	Ketanserin	None	None	None
DB12466	NC(=O)C1=NC(F)=CN=C1O	Favipiravir	None	None	None
DB12467	CN1C2C3=C(C1C1=CC=CC=C1C2=O)C(=O)C1=CC=CC=C1C3=O	TU-100	None	None	None
DB12468	COC1=CC=C(Cl)C(=C1)C1=CC=C(NC(=O)C2=CC=NN2C)N=C1N	Pf-04531083	None	None	None
DB12470	NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](CO)C=C1	Dexelvucitabine	None	None	None
DB12471	CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@H]4[C@@]5(C)COC[C@@]4(C[C@H]([C@@H]5OC[C@](C)(N)C(C)(C)C)N4N=CN=C4C4=CC=NC=C4)C3=CC[C@@]2(C)[C@@H]1C(O)=O	MK-3118	None	None	None
DB12472	[H][C@@](O)(CO)CN1CCN(CC1)C1=CC=CC=C1	Levodropropizine	None	None	None
DB12473	O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1	Taurolidine	None	None	None
DB12474	C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	Lynestrenol	None	None	None
DB12475	COC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)OC	Biphenyl dimethyl dicarboxylate	None	None	None
DB12476	CCC1=NC2=C(N1CCCCNS(C)(=O)=O)C1=CC=CC=C1N=C2N	CPG-52852	None	None	None
DB12477	FC(F)(F)C(C(F)(F)F)(C(F)(F)F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F	Perfluoro tert-butylcyclohexane	None	None	None
DB12478	C(N1CCN(CC1)C1=NC=CC=N1)C1=CC2=C(OCO2)C=C1	Piribedil	None	None	None
DB12479	CON=C1CN(CC11CNC1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=N1)C(O)=O	Zabofloxacin	None	None	None
DB12480	[H]OC(=O)[C@]12CC[C@@]([H])(C(C)=C)[C@]1([H])[C@@]1([H])CC[C@]3([H])[C@@]4(C)CC[C@]([H])(O[H])C(C)(C)[C@]4([H])CC[C@@]3(C)[C@]1(C)CC2	Betulinic Acid	None	None	None
DB12481	[Ba]	Barium	None	None	None
DB12482	COC1=C(OC)C=C(C(=O)NC2=NC(=CS2)C(=O)NCCN(C(C)C)C(C)C)C(O)=C1	Acotiamide	None	None	None
DB12484	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1CCC(O)NC1=O	Tetrahydrouridine	None	None	None
DB12485	OC(CN1C=CN=C1[N+]([O-])=O)CN1CCCCC1	Pimonidazole	None	None	None
DB12486	CCCCC1(CCCC)CN(C2=CC=CC=C2)C2=CC(SC)=C(OCC(=O)N[C@@H](C(=O)NCC(O)=O)C3=CC=CC=C3)C=C2S(=O)(=O)C1	Elobixibat	None	None	None
DB12489	CO[C@@H]1C=CC=C(C)CC2=CC(N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCC(C)(C)SSCCC(C(N)=O)S(O)(=O)=O)[C@]3(C)O[C@H]3[C@H](C)[C@@H]3C[C@@]1(O)NC(=O)O3)=C(Cl)C(OC)=C2	Mirvetuximab Soravtansine	None	None	None
DB12491	CC1=CC(OCCCS(C)(=O)=O)=CC(C)=C1C1=CC=CC(COC2=CC=C3[C@H](CC(O)=O)COC3=C2)=C1	Fasiglifam	None	None	None
DB12492	OC(=N)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)N1CCCCC1	Piritramide	None	None	None
DB12493	COC(=O)C[C@@]1(CN)C[C@@H]2CC[C@@H]2C1	PD-217014	None	None	None
DB12494	CN1CCC(CNC2=NN3C(C=C2)=NC=C3C2=CC=CC(OC(F)(F)F)=C2)CC1	SGI-1776	None	None	None
DB12495	CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(C)C)C(=O)NCC(N)=O	Selepressin	None	None	None
DB12497	CC1=C(C)[N+](CC(=O)C2=CC=CC=C2)=CS1	Alagebrium	None	None	None
DB12499	CCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)CO	Cortexolone 17α-propionate	None	None	None
DB12500	CC1=CN=C(NC2=CC=C(OCCN3CCCC3)C=C2)NC1=NC1=CC(=CC=C1)S(=O)(=O)NC(C)(C)C	Fedratinib	None	None	None
DB12501	CC(C)(N1CCN(CC1)C1=NC=C(C=C1)C(F)(F)F)C(=O)N[C@H]1C2CC3CC1C[C@@](C3)(C2)C(N)=O	ABT-384	None	None	None
DB12504	CC1(C)CCC(=CC1)C1=C(NC(=O)C2=NC=C(N2)C#N)C=CC(=N1)C1CC(C)(C)OC(C)(C)C1	JNJ-40346527	None	None	None
DB12505	CC1=C2C(=CNC2=C(NS(=O)(=O)C2=CC=CC(=C2)C#N)C=C1)C#N	E-7820	None	None	None
DB12506	N=C1N=NNN1C1=CC=CC=C1	Fenamole	None	None	None
DB12507	CO\N=C(/N)C1=CC=C(CNC(=O)[C@@H]2CCN2C(=O)[C@H](O)C2=CC(OC(F)F)=CC(Cl)=C2)C=C1	Atecegatran metoxil	None	None	None
DB12508	CC[C@H](O)[C@@H](C)[C@H]1O[C@@H]1C[C@@](C)(O)\C=C\C=C(/C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(=O)N2CCN(CC2)C2CCCCCC2)\C=C\[C@@H]1C	E7107	None	None	None
DB12509	C[C@@H]1NC(N)=NC(=N1)N(C)C	Imeglimin	None	None	None
DB12510	[O-][O+]=O	Ozone	None	None	None
DB12511	CC1=C(COC2=CC=C(CO\N=C(/CCC(O)=O)C3=CC=CC=C3)C=C2)N=C(O1)C1=CC=CC=C1	Imiglitazar	None	None	None
DB12512	CC[C@H](NC1=CC(C)=NC2=C(C(C)=NN12)C1=CC=C(OC)C=C1C)C1=NC(C)=NO1	Verucerfont	None	None	None
DB12513	CC(F)(F)C(=O)N[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2	Omaveloxolone	None	None	None
DB12514	OC(=O)CC[C@H](NC(=O)N[C@@H](CCCCNCC1=CC=C([123I])C=C1)C(O)=O)C(O)=O	Iofolastat I-123	None	None	None
DB12515	CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=C(N)C1=C3)C2=O	9-aminocamptothecin	None	None	None
DB12517	C[C@H]1CN(C[C@@H](C)[C@]1(O)C1=CC=CC=C1)C(=O)[C@@H]1CN(C[C@H]1C1=CC=C(F)C=C1F)C(C)(C)C	PF-00446687	None	None	None
DB12518	[H][C@@]1(CN=C(O)C2=C(O)C(Cl)=CC(Cl)=C2OC)CCCN1CC	Raclopride	None	None	None
DB12519	CNCC(O)=O	Sarcosine	None	None	None
DB12521	CN1CCCC1=O	Methyl pyrrolidone	None	None	None
DB12522	CN1CCC(CCCNC2=NC=C(C3=NC4=C(C)C=C(C)C=C4N3)C(C)=N2)CC1	Toreforant	None	None	None
DB12523	CN(C1CCN(CC1)C1=NC2=CC=CC=C2N1CC1=CC=C(F)C=C1)C1=NC=CC(O)=N1	Mizolastine	None	None	None
DB12524	CN(C)C1=NC(CC2=CC=C(NC(=O)C3=CC=C(C=C3)C(F)(F)F)C=C2)=NC(N(C)C)=C1CC(O)=O	BI-671800	None	None	None
DB12526	COC1=CC(NC(=O)CCN2CCC(CC2)OC(=O)NC2=CC=CC=C2C2=CC=CC=C2)=C(Cl)C=C1CNC[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1	Batefenterol	None	None	None
DB12527	ClC1=C(Cl)N=CC(=C1)N1C[C@@H]2CN[C@@H]2C1	Sofinicline	None	None	None
DB12528	CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC	Glyceryl Trierucate	None	None	None
DB12529	[O-]N=O	Nitrite	None	None	None
DB12531	NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)[C@H]2CO)C(=O)N1	Lobucavir	None	None	None
DB12533	CNCCCOC1=CC(F)=C(C(F)=C1)C1=C(N[C@@H](C)C(F)(F)F)N2N=CN=C2N=C1Cl	Cevipabulin	None	None	None
DB12535	CC1=CC(NC2=NC(=NC3=CC=CC=C23)C(O)C2=CC=C(F)C=C2)=NN1	AC-430	None	None	None
DB12536	[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(NC(C)=O)C=O	N-acetylmannosamine	None	None	None
DB12537	N1N=CC=CC2=CC=CC=C12	Benzodiazepine	None	None	None
DB12538	CC(C)C[C@@H]1NC(=O)[C@@H]2CNC(=O)C[C@H](NC(=O)[C@H](CC(=O)N[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)NC1=O)C(=O)N[C@@H](CC1=CNC3=CC=CC=C13)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2	Nepadutant	None	None	None
DB12539	CC1=C(SSC1=S)C1=CN=CC=N1	Oltipraz	None	None	None
DB12540	C[C@H](CN(C(=O)C1=CC=C(C=C1)C#N)C1=CC=CC=N1)N1CCN(CC1)C1=CC=CC2=C1OCCO2	Lecozotan	None	None	None
DB12541	CC(C)(C)C[C@@H]1N[C@H]([C@H](C2=C(F)C(Cl)=CC=C2)[C@]11C(=O)NC2=C1C=CC(Cl)=C2)C(=O)N[C@H]1CC[C@H](O)CC1	SAR-405838	None	None	None
DB12542	CCN1N=CC2=C(NC3CCOCC3)C(=CN=C12)C1=NN=C(CC2=C(C)N=C(C)S2)O1	GSK-356278	None	None	None
