NAME	SMILES	MDR1	BCRP	MRP2
Bisindolylmaleimide VII	O=C1NC(=O)C(C2=CN(CCCN3CCNCC3)C3=CC=CC=C23)=C1C1=CNC2=CC=CC=C12		False	
Bisindolylmaleimide VIII	CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CN(CCCN)C2=CC=CC=C12		False	
Bisindolylmaleimide X	CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=C2CC(CN)CCN2C2=CC=CC=C12		False	
Bisindolylmaleimide XI	CN(C)CC1CCN2C(C1)=C(C1=CC=CC=C21)C1=C(C(=O)NC1=O)C1=CN(C)C2=CC=CC=C12		False	
Go6976	CN1C2=CC=CC=C2C2=C1C1=C(C3=C2C(=O)NC3)C2=CC=CC=C2N1CCC#N		False	
Go7874	COC1=CC=C2N(CC(O)CN(C)C)C3=C(C2=C1)C1=C(C(=O)NC1=O)C1=C3N(C)C2=CC=CC=C12		False	
K252a	COC(=O)[C@@]1(O)CC2OC1N1C3=CC=CC=C3C3=C1C1=C(C4=CC=CC=C4N21)C1=C3CNC1=O		False	
K252c	O=C1NCC2=C1C1=C(NC3=CC=CC=C13)C1=C2C2=CC=CC=C2N1		False	
KT5720	CCCCCCOC(=O)C1(O)C[C@@H]2O[C@@]1(C)N1C3=CC=CC=C3C3=C1C1=C(C4=CC=CC=C4N21)C1=C3CNC1=O		False	
KT5823	COC(=O)[C@]1(CC2OC1(C)N1C3=CC=CC=C3C3=C1C1=C(C4=CC=CC=C4N21)C1=C3CN(C)C1=O)OC		False	
Arcyriaflavin A	O=C1NC(=O)C2=C1C1=C(NC3=CC=CC=C13)C1=C2C2=CC=CC=C2N1		False	
SB-218078	O=C1NC(=O)C2=C1C1=C3N(C4CCC(O4)N4C5=CC=CC=C5C2=C34)C2=CC=CC=C12		False	
CDK4I	BrC1=CC=C2C(NC3=C2C2=C(C(=O)NC2=O)C2=C3NC3=CC=CC=C23)=C1		False	
Ulifloxacin	CC1SC2=C(C(O)=O)C(=O)C3=CC(F)=C(C=C3N12)N1CCNCC1		True	
TH-337	COC1=CC=C2C(NN=C2C(=O)C2=CC(OC)=C(OC)C(OC)=C2)=C1C#CCO		True	
TH-482	COC1=CC(=CC(OC)=C1OC)C(=O)C1=NNC2=C(C#CC)C(OC)=CC=C12		True	
TH-494	COC1=CC=C2C(NN=C2C(=O)C2=CC(OC)=C(OC)C(OC)=C2)=C1C#C		True	
Combretastatin A-4	COC1=CC(C=C/C2=CC(OC)=C(O)C=C2)=CC(OC)=C1OC		True	
CP 671305	C[C@@H](OC1=CC=C(CNC(=O)C2=C(OC3=CC=C4OCOC4=C3)N=CC=C2)C(F)=C1)C(O)=O		True	
NSC 120668	CC(CC1=CC=CC=C1)C=NN=C1C2=CC=CC=C2C2=C1C=CC=C2		True	
NSC 168201	COC1=C(OC)C=C2C(C=CC3=C2[N+](C)=CC2=CC(OC)=C(OC)C=C32)=C1		True	
Hesperetin 7-O-Sulfate	COC1=CC=C(C=C1O)C1CC(=O)C2=C(O1)C=C(OS(O)(=O)=O)C=C2O		True	
Pyropheophorbide a	CCC1=C(C)C2=NC1=C/C1=C(C)C3=C(N1)C(CC3=O)=C1/N=C(/C=C3N/C(=C2)C(C=C)=C3C)[C@@H](C)[C@@H]1CCC(O)=O		True	
Becatecarin	CCN(CC)CCN1C(=O)C2=C(C1=O)C1=C(N([C@@H]3O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]3O)C3=C(Cl)C=CC=C13)C1=C2C2=CC=CC(Cl)=C2N1		True	
2-amino-3,8-dimethylimidazo[4,5-f]quinoxaline (MeIQx)	CN1C(N)=NC2=C1C=CC1=NC=C(C)N=C21		True	
D-Luciferin	OC(=O)[C@H]1CSC(=N1)C1=NC2=CC=C(O)C=C2S1		True	
CP-724714	COCC(=O)NCC=CC1=CC2=C(NC3=CC(C)=C(OC4=CC=C(C)N=C4)C=C3)N=CN=C2C=C1		True	
C 1309	CN(C)CCNC1=CC=C2N=C(C)N3C2=C1C(=O)C1=CC(O)=CC=C31		True	
C 1310	CCN(CC)CCNC1=CC=C2N=C(C)N3C2=C1C(=O)C1=CC(O)=CC=C31		True	
C 1335	CCN(CC)CCCNC1=CC=C2N=CN3C2=C1C(=O)C1=CC(O)=CC=C31		True	
C 1419	CCN(CC)CCNC1=CC=C2N=CN3C2=C1C(=O)C1=CC=C(O)C=C31		True	
C 1492	CN(C)CCCCCNC1=CC=C2N=CN3C2=C1C(=O)C1=CC(O)=CC=C31		True	
C 1633	CCN(CC)CCNC1=CC=C2N=CN3C2=C1C(=O)C1=CC=CC(O)=C31		True	
C 1315	CCCCN(CCCC)CNC1=CC=C2N=C(C)N3C2=C1C(=O)C1=CC(O)=CC=C31		False	
C 1558	CCN(CC)CCNC1=CC=C2N=CN3C2=C1C(=O)C1=CC(=CC=C31)C(C)(C)C		False	
C 1554	CCN(CC)CCNC1=CC=C2N=CN3C2=C1C(=O)C1=CC(C)=CC=C31		False	
C 2018	CCN(CC)CCCCCCCCCNC1=CC=C2N=CN3C2=C1C(=O)C1=CC(O)=CC=C31		False	
C 1212	CN(C)CCCNC1=CC=C2N=CN3C2=C1C(=O)C1=CC=CC=C31		False	
C 1375	COC1=CC=C2N3C(C)=NC4=CC=C(NCCCN(C)C)C(=C34)C(=O)C2=C1		False	
C 1415	CCN(CC)CCNC1=CC=C2N=CN3C2=C1C(=O)C1=CC=CC=C31		False	
C 1503	CCN(CC)CCNC1=CC=C2N=CN3C2=C1C(=O)C1=C(OC)C=CC(OC)=C31		False	
C 1379	CCN(CC)CCCNC1=CC=C2N=C(C)N3C2=C1C(=O)C1=CC(OC)=CC=C31		False	
C 1176	CN(C)CCNC1=CC=C2N=CN3C2=C1C(=O)C1=CC=CC=C31		False	
C 1266	CN(C)CCCCCNC1=CC=C2N=CN3C2=C1C(=O)C1=CC=CC=C31		False	
12-(2-{[2-(Dimethylamino)ethyl]amino}ethyl)-2,3-dimethoxybenzo[c][1,3]benzodioxolo[5,6-h][1,6]naphthyridin-13(12H)-one	COC1=C(OC)C=C2C(=C1)C(=O)N(CCNCCN(C)C)C1=C2C=NC2=CC3=C(OCO3)C=C12		True	
12-{2-[(1,3-Dihydroxy-2-propanyl)amino]ethyl}-2,3-dimethoxybenzo[c][1,3]benzodioxolo[5,6-h][1,6]naphthyridin-13(12H)-one	COC1=C(OC)C=C2C(=C1)C(=O)N(CCNC(CO)CO)C1=C2C=NC2=CC3=C(OCO3)C=C12		True	
Benzo[c][1,3]benzodioxolo[5,6-h][1,6]naphthyridin-13(12H)-one, 12-[2-[bis(2-hydroxyethyl)amino]ethyl]-2,3-dimethoxy-	COC1=C(OC)C=C2C(=C1)C(=O)N(CCN(CCO)CCO)C1=C2C=NC2=CC3=C(OCO3)C=C12		True	
HPPH-Galactose	CCCCCCOC(C)C1=C2NC(C=C3/N=C([C@@H](CCC(=O)NO[C@H]4[C@@H](CO)O[C@H](O)[C@H](O)[C@@H]4O)[C@@H]3C)C3=C4N=C(C=C5/NC(=C/2)C(C)=C5CC)C(C)=C4C(=O)C3)=C1C		False	
5-Hydroxypicolinaldehyde thiosemicarbazone	NC(=S)NN=CC1=NC=C(O)C=C1		True	
4-Nitrophenyl sulfate	OS(=O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O		True	
Acetaminophen sulfate	CC(=O)NC1=CC=C(OS(O)(=O)=O)C=C1		True	
Malvidin	COC1=CC(=CC(OC)=C1O)C1=C(O)C=C2C(O)=CC(O)=CC2=[O+]1		True	
malvidin-3-galactoside	COC1=CC(=CC(OC)=C1O)C1=C(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)C=C2C(O)=CC(O)=CC2=[O+]1		True	
malvidin-3,5-diglucoside	COC1=CC(=CC(OC)=C1O)C1=C(OC2OC(CO)[C@@H](O)C(O)[C@H]2O)C=C2C(OC3OC(CO)[C@@H](O)C(O)[C@H]3O)=CC(O)=CC2=[O+]1		True	
cyanidin-3-galactoside	OC[C@H]1O[C@@H](OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@H]1O		True	
peonidin-3- glucoside	COC1=CC(=CC=C1O)C1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C2C(O)=CC(O)=CC2=[O+]1		True	
cyanidin-3-glucoside	OC[C@H]1O[C@@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O		True	
Phosphatidylserine	CCCC(=O)O[C@H](COC(=O)CC)COP(O)(=O)OC[C@H](N)C(O)=O		True	
Lyso-Tracker Green	CN(C)CCNC(=O)CCC1=[N+]2C(C=C1)=CC1=C(C)C=C(C)N1[B-]2(F)F		True	
Daidzein-4'-sulfate	OC1=CC=C2C(=O)C(=COC2=C1)C1=CC=C(OS(O)(=O)=O)C=C1		True	
(3S,4S)-9-[1-(decyloxy)ethyl]-14-ethyl-4,8,13,18-tetramethyl-20-oxo-3-phorbinepropanoic acid	CCCCCCCCCCOC(C)C1=C(C)/C2=C/C3=N/C(/[C@@H](CCC(O)=O)[C@@H]3C)=C3/CC(=O)C4=C3NC(/C=C3N=C(C=C1/N2)C(C)=C3CC)=C4C		True	
3-(1'-m-iodobenzyloxy) pyropheophorbide-a	CCC1=C(C)C2=NC1=C/C1=C(C)C3=C(N1)C(CC3=O)=C1/N=C(/C=C3N/C(=C2)C(C(C)OCC2=CC(I)=CC=C2)=C3C)[C@@H](C)[C@@H]1CCC(O)=O		True	
9,12-Imino-2,21-metheno-7,4:14,17-dinitrilo-4H-pyrido[4,3-b]azacyclononadecine-16-propanoic acid, 5,10-diethyl-1,15,16,18,19,20-hexahydro-6,11,15,22-tetramethyl-19-(2-methylene-3-buten-1-yl)-18,20-dioxo-, methyl ester, (15S,16S)-	CCC1=C(C)/C2=C/C3=N/C(/[C@@H](CCC(=O)OC)[C@@H]3C)=C3C4=C(C(C)=C(N4)/C=C4N=C(C=C1/N2)C(C)=C4CC)C(=O)N(CC(=C)C=C)C3=O		True	
(2E)-3-(3-hydroxy-4-methoxyphenyl)-1-(3,4,5-trimethoxyphenyl)prop-2-en-1-one	COC1=CC(=CC(OC)=C1OC)C(=O)C=CC1=CC(O)=C(OC)C=C1		True	
Apatinib	CS(O)(=O)=O.CC1=CC=NC=C1NC1=NC=CC=C1C(=O)NC1=CC=C(C=C1)C1(CCCC1)C#N		True	
Enrofloxacin	CCN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O		True	
Befloxatone	COC[C@H]1CN(C(=O)O1)C1=CC=C(OCC[C@@H](O)C(F)(F)F)C=C1		True	
nutlin-3a	COC1=CC=C(C2=NC(C(N2C(=O)N2CCNC(=O)C2)C2=CC=C(Cl)C=C2)C2=CC=C(Cl)C=C2)C(OC(C)C)=C1		False	
BODIPY FL Tasigna	CC1=CC(C)=C2C=C3C=CC(CCC(=O)NCCCCCC(=O)NCCOCCOCCOCCOCC4=CN(C=N4)C4=CC(=CC(NC(=O)C5=CC=C(C)C(NC6=NC(=CC=N6)C6=CC=CN=C6)=C5)=C4)C(F)(F)F)=[N+]3[B-](F)(F)N12		True	
barasertib-hQPA	CCN(CCO)CCCOC1=CC2=NC=NC(NC3=NNC(CC(=O)NC4=CC(F)=CC=C4)=C3)=C2C=C1		True	
URB 937	NC(=O)C1=CC(=CC=C1)C1=CC(OC(=O)NC2CCCCC2)=CC=C1O		True	
Lurtotecan	CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=C4OCCOC4=CC1=C3CN1CCN(C)CC1)C2=O		True	
E3040S	CNC1=NC2=C(CC3=CC=CN=C3)C(C)=C(OS(O)(=O)=O)C(C)=C2S1		True	
ST 1976	C[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=CC1=C3C=NOCC1=CC=C(N)C=C1)C2=O		True	
ST 1587	CC[C@@]1(C)C(=O)OCC2=C1C=C1N(CC3=C1C=C1C=CC=CC1=C3C=NOCCN)C2=O		True	
Quercetin-3-Glucuronide	O[C@@H]1[C@@H](O)[C@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)O[C@@H]([C@H]1O)C(O)=O		True	
Harmol sulfate	CC1=C2NC3=CC(OS(O)(=O)=O)=CC=C3C2=CC=N1		True	
Vitamin K1	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(C)=CCC1=C(C)C(=O)C2=C(C=CC=C2)C1=O		False	
Prodigiosin	CCCCCC1=C(C)NC(C=C2NC(C=C2OC)=C2/C=CC=N2)=C1		False	
S39625	CC[C@@]1(C)C(=O)CC2=C1C=C1N(CC3=C(C4CCC4)C4=CC5=C(OCO5)C=C4N=C13)C2=O		False	
Lobeline	CN1[C@H](C[C@H](O)C2=CC=CC=C2)CCC[C@@H]1CC(=O)C1=CC=CC=C1		False	
FdUMP	O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)N1C=C(F)C(=O)NC1=O		False	
Dimethyl-benzoylphenylurea	CN(C)C1=C(C=CC=C1)C(=O)NC(=O)NC1=CC(C)=C(OC2=NC=C(Br)C=N2)C=C1		False	
Methotrexate monoglutamate	CN(CC1=NC2=C(N)N=C(N)N=C2N=C1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O		False	
ST1600	CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=CC1=C3C=NOCCN1CCOCC1)C2=O		True	
Thioguanine	NC1=NC2=C(NC=N2)C(=S)N1		True	
(+)-Pantoprazole	COC1=C(OC)C(C[S@@](=O)C2=NC3=CC(OC(F)F)=CC=C3N2)=NC=C1		True	
(-)-Pantoprazole	COC1=C(OC)C(C[S@](=O)C2=NC3=CC(OC(F)F)=CC=C3N2)=NC=C1		True	
Mycophenolic acid glucuronide	COC1=C(CC=C(/C)CCC(O)=O)C(OC2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)=C2C(=O)OCC2=C1C		True	
Bisphenol A Glucuronide	CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O[C@@H]2O[C@@H](C(O)[C@H](O)C2O)C(O)=O)C=C1		False	
E3040	CNC1=NC2=C(CC3=CC=CN=C3)C(C)=C(O)C(C)=C2S1		True	
4-MUG	CC1=CC(=O)OC2=CC(OC3OC(O)[C@@H](O)C(O)[C@H]3O)=CC=C12		True	
E3040G	CC1=C(OC2OC(O)[C@@H](O)C(O)[C@H]2O)C(C)=C(CC2=CC=CN=C2)C2=C1SCN2		True	
DNP-SG	OC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](NC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C(O)=O		True	
TPPS2a	OS(=O)(=O)C1=CC=C(C=C1)C1=C2C=CC(=N2)C(=C2/NC(C=C2)=C(/C2=N/C(/C=C2)=C(C2=CC=C1N2)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=C(C=C1)S(O)(=O)=O		False	
TPCS2a	OS(=O)(=O)C1=CC=C(C=C1)C1=C2CCC(=N2)C(=C2/NC(C=C2)=C(/C2=N/C(/C=C2)=C(C2=CC=C1N2)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=C(C=C1)S(O)(=O)=O		False	
Genistein glucuronide	OC1[C@@H](O)C(OC2=CC(O)=C3C(OC=C(C3=O)C3=CC=C(O)C=C3)=C2)OC([C@H]1O)C(O)=O		True	
genistein-7-O-sulfate	OC1=CC=C(C=C1)C1=COC2=CC(OS(O)(=O)=O)=CC(O)=C2C1=O		True	
genistein-4'-O-sulfate	OC1=CC(O)=C2C(=O)C(=COC2=C1)C1=CC=C(OS(O)(=O)=O)C=C1		True	
equol-7-sulfate	OC1=CC=C(C=C1)C1COC2=C(C1)C=CC(OS(O)(=O)=O)=C2		True	
enterolactone-sulfate	OC1=CC(CC2COC(=O)[C@H]2CC2=CC=CC(OS(O)(=O)=O)=C2)=CC=C1		True	
enterodiol-sulfate	OCC(CC1=CC=CC(O)=C1)[C@@H](CO)CC1=CC=CC(OS(O)(=O)=O)=C1		True	
formononetin-sulfate	COC1=CC=C(C=C1)C1=COC2=CC(OS(O)(=O)=O)=CC=C2C1=O		True	
coumestrol-sulfate	OC1=CC2=C(C=C1)C1=C(C3=CC=C(OS(O)(=O)=O)C=C3O1)C(=O)C2		True	
NSC725776	COC1=C(OC)C=C2C(=O)N(CCCN3C=CN=C3)C3=C(C(=O)C4=C3C=C3OCOC3=C4)C2=C1		True	
NSC724998	COC1=C(OC)C=C2C(=O)N(CCCN3CCOCC3)C3=C(C(=O)C4=C3C=C3OCOC3=C4)C2=C1		False	
NSC706744	COC1=C(OC)C=C2C(=O)N(CCCNCCO)C3=C(C(=O)C4=C3C=C3OCOC3=C4)C2=C1		True	
N-({4-[(5-bromopyrimidin-2-yl)oxy]-3-methylphenyl}carbamoyl)-2-(methylamino)benzamide	CNC1=C(C=CC=C1)C(=O)NC(=O)NC1=CC(C)=C(OC2NCC(Br)CN2)C=C1		False	
NSC647884	CC1=C(OC2NCC(Br)CN2)C=CC(NC(=O)NC(=O)C2=C(N)C=CC=C2)=C1		False	
SJG-136	COC1=CC2=C(C=C1OCCCOC1=C(OC)C=C3C(=C1)N=C[C@@H]1CC(=C)CN1C3=O)N=C[C@@H]1CC(=C)CN1C2=O		True	
DSB-120	COC1=CC2=C(C=C1OCCCOC1=C(OC)C=C3C(=C1)N=C[C@@H]1CCCN1C3=O)N=C[C@@H]1CCCN1C2=O		True	
DRG-16	COC1=CC2=C(C=C1OCCCCCOC1=C(OC)C=C3C(=C1)N=C[C@@H]1CC(=C)CN1C3=O)N=C[C@@H]1CC(=C)CN1C2=O		True	
ELB-21	COC1=CC2=C(C=C1OCCCCCOC1=C(OC)C=C3C(=C1)N=C[C@@H]1CC(CN1C3=O)=C/C)N=C[C@@H]1CC(CN1C2=O)=C/C		True	
Sparoxomycin A1	CC1NC(=O)NC(=O)C1C=CC(=O)NC(CO)CS(=O)CS(C)=O		True	
N-desmethyl-loperamide	CNC(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1		False	
tRA99031	CC(=O)O[C@H]1[C@@H]2OC(=O)O[C@@]22[C@@H](OC(=O)C3=CC=CC=C3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](OC(=O)C=CC4=CC=C(C=C4)C(=O)OC4=CC=CC=C4)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O		False	
Azidothymidine monophosphate	CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O		True	
tRA99030	O=C(C)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@H]3[C@@](C)([C@H](C[C@H]4OC[C@@]34OC(=O)C)OC(=O)C=CC3=CC=C(C=C3)C(=O)OC3=CC=CC=C3)C(=O)[C@H](OC(=O)C)C(=C1C)C2(C)C		False	
tRA99021	CC(=O)O[C@H]1[C@@H]2OC(=O)O[C@@]22[C@@H](OC(=O)C3=CC=CC=C3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](OC(=O)C4=CC=C(C=C4)C(=O)C4=CC=CC=C4)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O		False	
tRA99020	CC(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](OC(=O)C4=CC=C(C=C4)C(=O)C4=CC=CC=C4)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O		False	
tRA99019	O=C(C)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@H]3[C@@](C)([C@H](C[C@H]4OC[C@@]34OC(=O)C)OC(=O)C=CC3=CC(=CC=C3)NC(=O)C3=CC=CC=C3)C(=O)[C@H](OC(=O)C)C(=C1C)C2(C)C		False	
tRA99018	O=C(C)O[C@@H]1C(C)=C2[C@@H](OC(=O)C)C(=O)[C@]3(C)[C@H](C[C@H]4OC[C@@]4(OC(=O)C)[C@H]3[C@H](OC(=O)C3=CC=CC=C3)[C@@]3(OC(=O)O[C@@H]13)C2(C)C)OC(=O)C=CC1=CC(=CC=C1)NC(=O)C1=CC=CC=C1		False	
tRA99011	O=C(C)O[C@@H]1C(C)=C2[C@@H](OC(=O)C)C(=O)[C@]3(C)[C@H](C[C@H]4OC[C@@]4(OC(=O)C)[C@H]3[C@H](OC(=O)C3=CC=CC=C3)[C@@]3(OC(=O)O[C@@H]13)C2(C)C)OC(=O)C=CC1=CC=C(C=C1)OC1=CC=CC=C1		False	
tRA99010	O=C(C)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](OC(=O)C=CC4=CC=C(C=C4)OC4=CC=CC=C4)[C@@]3(C)C(=O)[C@H](OC(=O)C)C(=C1C)C2(C)C)OC(=O)C		False	
tRA98010	O=C(C)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](OC(=O)C=CC4=CC=C(C=C4)C(=O)C4=CC=C(C)C=C4)[C@@]3(C)C(=O)[C@H](OC(=O)C)C(=C1C)C2(C)C)OC(=O)C		False	
tRA98009	CC(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=CC(=O)O[C@H]2C[C@H]3OC[C@@]3(OC(=O)C)[C@H]3[C@H](OC(=O)C4=CC=CC=C4)[C@]4(O)C[C@H](OC(=O)C)C(C)=C([C@@H](OC(=O)C)C(=O)[C@]23C)C4(C)C)C=C1		False	
tRA98007	COC1=CC=C(C=C1)C(=O)C1=CC=C(C=CC(=O)O[C@H]2C[C@H]3OC[C@@]3(OC(=O)C)[C@H]3[C@H](OC(=O)C4=CC=CC=C4)[C@]4(O)C[C@H](OC(=O)C)C(C)=C([C@@H](OC(=O)C)C(=O)[C@]23C)C4(C)C)C=C1		False	
tRA98006	CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=CC(=O)O[C@H]2C[C@H]3OC[C@@]3(OC(=O)C)[C@H]3[C@H](OC(=O)C4=CC=CC=C4)[C@]4(O)C[C@H](OC(=O)C)C(C)=C([C@@H](OC(=O)C)C(=O)[C@]23C)C4(C)C)C=C1		False	
tRA98005	CC(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](OC(=O)C=CC4=CC5=C(C=C4)C(=O)C4=CC=CC=C54)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O		False	
tRA97045	O=C(C)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@H]3[C@@](C)([C@H](C[C@H]4OC[C@@]34OC(=O)C)OC(=O)C=CC3=CC=C(C=C3)C(=O)C3=CC=C(F)C=C3)C(=O)[C@H](OC(=O)C)C(=C1C)C2(C)C		False	
tRA97013	O=C(C)O[C@@H]1C(C)=C2[C@@H](OC(=O)C)C(=O)[C@]3(C)[C@H](C[C@H]4OC[C@@]4(OC(=O)C)[C@H]3[C@H](OC(=O)C3=CC=CC=C3)[C@@]3(OC(=O)O[C@@H]13)C2(C)C)OC(=O)C=CC1=CC=C(C=C1)C(=O)C1=CC=CC=C1		False	
tRA95069	O=C(C)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](OC(=O)C=CC4=CC=C5C=CC=CC5=C4)[C@@]3(C)C(=O)[C@H](OC(=O)C)C(=C1C)C2(C)C)OC(=O)C		False	
tRA9-2a	CCOC1=CC=C(C=C1)C(=O)C1=CC=C(C=CC(=O)O[C@H]2C[C@H]3OC[C@@]3(OC(=O)C)[C@H]3[C@H](OC(=O)C4=CC=CC=C4)[C@]4(O)C[C@H](OC(=O)C)C(C)=C([C@@H](OC(=O)C)C(=O)[C@]23C)C4(C)C)C=C1		False	
tRA9-1a	CCN(CC)C1=CC=C(C=C1)C(=O)C1=CC=C(C=CC(=O)O[C@H]2C[C@H]3OC[C@@]3(OC(=O)C)[C@H]3[C@H](OC(=O)C4=CC=CC=C4)[C@]4(O)C[C@H](OC(=O)C)C(C)=C([C@@H](OC(=O)C)C(=O)[C@]23C)C4(C)C)C=C1		False	
tRA01069	COC1=C2C=CC=CC2=C(C=C1)C(=O)OC1=CC=C(C=CC(=O)O[C@H]2C[C@H]3OC[C@@]3(OC(C)=O)[C@H]3[C@H](OC(=O)C4=CC=CC=C4)[C@]4(O)C[C@H](OC(C)=O)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]23C)C4(C)C)C=C1		False	
NH125	[I-].CCCCCCCCCCCCCCCC[N+]1=C(C)N(CC2=CC=CC=C2)C=C1		False	
GV 196771	OC(=O)C1=C(C=C2/CCN(C2=O)C2=CC=CC=C2)C2=C(Cl)C=C(Cl)C=C2N1		True	
BBR 3390	OCCNCCNC1=CC=C2N(CCNCCO)N=C3C2=C1C(=O)C1=CC=CC=C31		True	
6-Prenyl-chrysin	CC(C)=CCC1=C(O)C=C2OC(=CC(=O)C2=C1O)C1=CC=CC=C1		False	
1,4-Dihydropyridine	C1C=CNC=C1		True	
Methotrexate pentaglutamate	CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(=O)O[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O		True	
(-)-epicatechin-3-gallate	OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C1=CC(O)=C(O)C=C1			True
3-O-glucuronide of ethinylestradiol	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OC3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)=C4)[C@@H]1CC[C@@]2(O)C#C			True
Bilirubin monoglucuronide	CC1=C(C=C)C(NC1=O)=CC1=C(C)C(CCC(=O)O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)=C(CC2=C(CCC(O)=O)C(C)=C(N2)C=C2/NC(=O)C(C=C)=C2C)N1			True
BQ-123	CC(C)C[C@@H]1NC(=O)[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(O)=O)NC(=O)[C@@H](CC2=CNC3=CC=CC=C23)NC1=O)C(C)C			True
cefodizime	CON=C(/C(=O)N[C@H]1[C@H]2SCC(CSC3=NC(C)=C(CC(O)=O)S3)=C(N2C1=O)C(O)=O)C1=CSC(N)=N1			True
Cholylglycylamidofluorescein	C[C@H](CCC(=O)NCC(=O)NC1=CC(C(O)=O)=C(C=C1)C1=C2C=CC(=O)C=C2OC2=CC(O)=CC=C12)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C			True
